FL_DATE,DEP_TIME,DEP_DELAY,ARR_TIME,ARR_DELAY,AIR_TIME,DISTANCE
20060119,1758,-2,2224,76,70,733
20060120,,,,,,733
20060121,,,,,,733
20060122,1754,-6,2051,-17,92,733
20060123,1757,-3,2200,52,88,733
20060124,1817,17,2115,7,94,733
20060125,1908,68,2202,54,100,733
20060126,1757,-3,2137,29,104,733
20060127,1756,-4,2106,-2,109,733
20060128,1756,-4,2109,1,86,733
20060129,1825,25,2235,87,94,733
20060130,1852,52,2301,113,104,733
20060131,1759,-1,2252,104,87,733
20060101,2113,38,2219,42,166,1171
20060102,2233,118,2331,114,164,1171
20060103,2116,41,2226,49,167,1171
20060104,2032,-3,2133,-4,154,1171
20060105,2040,5,2142,5,152,1171
20060106,2050,15,2145,8,158,1171
20060107,2029,-6,2130,-7,161,1171
20060108,2123,48,2215,38,155,1171
20060109,2043,8,2138,1,158,1171
20060110,2030,-5,2125,-12,156,1171
20060111,2031,-4,2135,-2,158,1171
20060112,2032,-3,2143,6,163,1171
20060113,2102,27,2158,21,153,1171
20060114,2118,43,2222,45,171,1171
20060115,2118,43,2227,50,171,1171
20060116,2050,15,2151,14,160,1171
20060117,2034,-1,2140,3,163,1171
20060118,2034,-1,2145,8,176,1171
20060119,2038,3,2149,12,170,1171
20060120,2040,5,2148,11,169,1171
20060121,2034,-1,2134,-3,160,1171
20060122,2119,44,2237,60,170,1171
20060123,2032,-3,2136,-1,159,1171
20060124,2032,-3,2130,-7,159,1171
20060125,2036,1,2130,-7,158,1171
20060126,2053,18,2155,18,157,1171
20060127,2053,18,2200,23,163,1171
20060128,2034,-1,2131,-6,163,1171
20060129,2037,2,2138,1,157,1171
20060130,2136,61,2229,52,157,1171
20060131,2032,-3,2122,-15,156,1171
20060101,1443,-2,1622,7,64,403
20060102,1704,139,1849,154,69,403
20060103,1509,24,1633,18,65,403
20060104,1540,55,1701,46,65,403
20060105,1440,-5,1552,-23,58,403
20060106,1440,-5,1615,0,70,403
20060108,1439,-6,1547,-28,52,403
20060109,1442,-3,1556,-19,58,403
20060110,1449,4,1634,19,61,403
20060111,1551,66,1746,91,63,403
20060112,1442,-3,1616,1,65,403
20060113,1527,42,1730,75,77,403
20060115,1440,-5,1552,-23,57,403
20060116,1441,-4,1550,-25,56,403
20060117,1513,28,1645,30,61,403
20060118,1547,62,1737,82,64,403
20060119,1442,-3,1609,-6,63,403
20060120,1514,29,1705,50,66,403
20060122,1441,-4,1556,-19,57,403
20060123,1439,-6,1617,2,66,403
20060124,1456,11,1633,18,66,403
20060125,1522,37,1641,26,63,403
20060126,1441,-4,1602,-13,64,403
20060127,1441,-4,1613,-2,59,403
20060129,1440,-5,1615,0,64,403
20060130,1445,0,1617,2,72,403
20060131,1441,-4,1606,-9,66,403
20060101,1730,0,2038,-1,99,733
20060102,1935,125,2306,147,115,733
20060103,1915,105,2315,156,94,733
20060104,1744,14,2036,-3,95,733
20060105,1733,3,2032,-7,101,733
20060106,1729,-1,2030,-9,104,733
20060108,1723,-7,2021,-18,91,733
20060109,1726,-4,2029,-10,101,733
20060110,1725,-5,2023,-16,96,733
20060111,1834,64,2212,93,114,733
20060112,1723,-7,2026,-13,99,733
20060113,,,,,,733
20060115,,,,,,733
20060116,1727,-3,2039,0,102,733
20060117,1730,0,2039,0,98,733
20060118,1818,48,2213,94,104,733
20060119,1731,1,2131,52,121,733
20060120,,,,,,733
20060122,1726,-4,2045,6,91,733
20060123,1739,9,2046,7,101,733
20060124,1726,-4,2027,-12,100,733
20060125,1810,40,2136,57,109,733
20060126,1726,-4,2035,-4,101,733
20060127,1724,-6,2039,0,111,733
20060129,1823,53,2226,107,90,733
20060130,1848,78,2149,70,99,733
20060131,,,,,,733
20060101,1857,-3,2024,-16,127,733
20060102,2206,186,2314,154,104,733
20060103,,,,,,733
20060104,1916,16,2043,3,114,733
20060105,1855,-5,2020,-20,112,733
20060106,1857,-3,2037,-3,109,733
20060108,1914,14,2054,14,130,733
20060109,1859,-1,2032,-8,124,733
20060110,1856,-4,2056,16,142,733
20060111,2003,63,2109,29,112,733
20060112,1904,4,2043,3,114,733
20060113,,,,,,733
20060115,1859,-1,2045,5,113,733
20060116,1900,0,2029,-11,122,733
20060117,1901,1,2047,7,121,733
20060118,2102,122,2220,100,116,733
20060119,1859,-1,2030,-10,127,733
20060120,1916,16,2205,85,197,733
20060122,1858,-2,2053,13,129,733
20060123,1907,7,2057,17,137,733
20060124,1948,48,2111,31,114,733
20060125,1926,26,2037,-3,109,733
20060126,1922,22,2040,0,108,733
20060127,1858,-2,2023,-17,112,733
20060129,1951,51,2115,35,121,733
20060130,1924,24,2059,19,116,733
20060131,1952,52,2111,31,116,733
20060107,1441,-4,1559,-16,64,403
20060114,1440,-5,1606,-9,58,403
20060121,1441,-4,1604,-11,59,403
20060128,1501,16,1623,8,61,403
20060101,1651,-9,2002,-7,101,733
20060102,1948,168,2310,181,116,733
20060103,1832,92,2321,192,95,733
20060104,1656,-4,2007,-2,103,733
20060105,1709,9,2005,-4,97,733
20060106,1656,-4,1955,-14,103,733
20060107,1653,-7,1941,-28,94,733
20060108,1713,13,2006,-3,93,733
20060109,1655,-5,1959,-10,98,733
20060110,1657,-3,1953,-16,93,733
20060111,1749,49,2137,88,120,733
20060112,1706,6,2010,1,102,733
20060113,2026,206,0036,267,128,733
20060114,1659,-1,2001,-8,100,733
20060115,1658,-2,2009,0,105,733
20060116,1659,-1,2010,1,101,733
20060117,1657,-3,2002,-7,102,733
20060118,1758,58,2141,92,100,733
20060119,1658,-2,2018,9,106,733
20060120,1723,23,2053,44,100,733
20060121,1658,-2,1950,-19,91,733
20060122,1720,20,2031,22,91,733
20060123,1655,-5,2009,0,112,733
20060124,1658,-2,1943,-26,90,733
20060125,1728,28,2045,36,102,733
20060126,1656,-4,2009,0,112,733
20060127,1657,-3,2010,1,113,733
20060128,1655,-5,1955,-14,88,733
20060129,1656,-4,2140,91,94,733
20060130,1710,10,2012,3,98,733
20060131,1700,0,2125,76,103,733
20060101,1145,6,1552,-7,174,1437
20060102,1404,145,1835,156,174,1437
20060103,1211,32,1611,12,159,1437
20060104,1156,17,1611,12,178,1437
20060105,1139,0,1611,12,195,1437
20060106,1134,-5,1603,4,196,1437
20060108,1139,0,1536,-23,157,1437
20060109,1155,16,1603,4,175,1437
20060110,1147,8,1559,0,178,1437
20060111,1141,2,1653,54,183,1437
20060112,1141,2,1608,9,184,1437
20060113,1158,19,1629,30,193,1437
20060115,1147,8,1539,-20,153,1437
20060116,1137,-2,1537,-22,164,1437
20060117,1132,-7,1606,7,198,1437
20060118,1202,23,1603,4,166,1437
20060119,1149,10,1545,-14,159,1437
20060120,1145,6,1555,-4,159,1437
20060122,1201,22,1608,9,167,1437
20060123,1140,1,1557,-2,167,1437
20060124,1146,7,1600,1,177,1437
20060125,1139,0,1557,-2,173,1437
20060126,1139,0,1549,-10,173,1437
20060127,1139,0,1546,-13,173,1437
20060129,1151,12,1606,7,180,1437
20060130,1136,-3,1557,-2,188,1437
20060131,1139,0,1602,3,172,1437
20060101,1608,-3,1751,31,197,1188
20060102,1609,-2,1721,1,171,1188
20060103,1713,62,1823,63,172,1188
20060104,1606,-5,1716,-4,167,1188
20060105,1609,-2,1706,-14,155,1188
20060106,1616,5,1710,-10,154,1188
20060107,1608,-3,1709,-11,167,1188
20060108,1605,-6,1720,0,170,1188
20060109,1611,0,1719,-1,167,1188
20060110,1604,-7,1708,-12,164,1188
20060111,1604,-7,1709,-11,161,1188
20060112,1606,-5,1708,-12,166,1188
20060113,1608,-3,1706,-14,162,1188
20060114,1605,-6,1708,-12,165,1188
20060115,1608,-3,1725,5,181,1188
20060116,1605,-6,1715,-5,166,1188
20060117,1605,-6,1713,-7,166,1188
20060118,1613,2,1731,11,181,1188
20060119,1606,-5,1721,1,180,1188
20060120,1607,-4,1728,8,178,1188
20060121,1607,-4,1716,-4,168,1188
20060122,1659,48,1828,68,178,1188
20060123,1607,-4,1719,-1,171,1188
20060124,1607,-4,1713,-7,164,1188
20060125,1603,-8,1706,-14,166,1188
20060126,1606,-5,1701,-19,158,1188
20060127,1606,-5,1721,1,175,1188
20060128,1608,-3,1724,4,165,1188
20060129,1607,-4,1716,-4,168,1188
20060130,1603,-8,1708,-12,164,1188
20060131,1605,-6,1707,-13,165,1188
20060101,2028,28,2206,32,125,733
20060102,2324,204,0030,176,105,733
20060103,,,,,,733
20060104,1957,-3,2122,-12,122,733
20060105,1950,-10,2101,-33,118,733
20060106,1959,-1,2134,0,109,733
20060108,1954,-6,2136,2,130,733
20060109,,,,,,733
20060110,1957,-3,2152,18,136,733
20060111,2110,70,2221,47,113,733
20060112,1955,-5,2118,-16,110,733
20060113,0009,249,0104,210,100,733
20060115,1954,-6,2109,-25,115,733
20060116,1957,-3,2145,11,132,733
20060117,1959,-1,2123,-11,114,733
20060118,,,,,,733
20060119,2008,8,2129,-5,125,733
20060120,,,,,,733
20060122,1956,-4,2138,4,127,733
20060123,1955,-5,2134,0,123,733
20060124,1950,-10,2132,-2,114,733
20060125,2040,40,2149,15,111,733
20060126,2055,55,2209,35,110,733
20060127,1955,-5,2110,-24,113,733
20060129,2109,69,2221,47,116,733
20060130,2030,30,2158,24,106,733
20060131,2058,58,2214,40,120,733
20060101,1600,0,1857,-14,93,733
20060102,1851,171,2229,198,119,733
20060103,,,,,,733
20060104,1614,14,1917,6,98,733
20060105,1600,0,1914,3,97,733
20060106,1556,-4,1915,4,106,733
20060107,1613,13,1901,-10,94,733
20060108,1602,2,1904,-7,93,733
20060109,1555,-5,1904,-7,102,733
20060110,1558,-2,1925,14,104,733
20060111,1618,18,2022,71,114,733
20060112,1550,-10,1909,-2,111,733
20060113,1840,160,2236,205,136,733
20060114,1557,-3,1857,-14,102,733
20060115,1558,-2,1902,-9,98,733
20060116,1600,0,1918,7,104,733
20060117,1556,-4,1904,-7,104,733
20060118,,,,,,733
20060119,1556,-4,1926,15,97,733
20060120,1626,26,1953,42,95,733
20060121,1557,-3,1924,13,87,733
20060122,1600,0,1857,-14,93,733
20060123,1559,-1,1908,-3,109,733
20060124,1559,-1,1858,-13,98,733
20060125,1641,41,1956,45,106,733
20060126,1600,0,1929,18,116,733
20060127,1600,0,1914,3,110,733
20060128,1557,-3,1919,8,89,733
20060129,1635,35,2021,70,116,733
20060130,1656,56,1956,45,100,733
20060131,1645,45,2021,70,103,733
20060102,0755,2,0903,1,169,1205
20060103,0802,9,0914,12,170,1205
20060104,0751,-2,0900,-2,170,1205
20060105,0750,-3,0909,7,174,1205
20060106,0807,14,0859,-3,153,1205
20060107,0752,-1,0852,-10,162,1205
20060109,0748,-5,0854,-8,162,1205
20060110,0809,16,0915,13,160,1205
20060111,0752,-1,0858,-4,165,1205
20060112,0819,26,0925,23,166,1205
20060113,0746,-7,0855,-7,162,1205
20060114,0749,-4,0903,1,170,1205
20060116,0755,2,0859,-3,165,1205
20060117,0802,9,0903,1,163,1205
20060118,0752,-1,0913,11,176,1205
20060119,0747,-6,0909,7,185,1205
20060120,0759,6,0934,32,195,1205
20060121,0758,5,0905,3,167,1205
20060123,0751,-2,0854,-8,167,1205
20060124,0753,0,0913,11,165,1205
20060125,0748,-5,0852,-10,163,1205
20060126,0749,-4,0854,-8,171,1205
20060127,0752,-1,0904,2,173,1205
20060128,0748,-5,0859,-3,167,1205
20060130,0823,30,0926,24,163,1205
20060131,0751,-2,0855,-7,165,1205
20060101,1534,4,1831,-10,91,733
20060102,1831,181,2139,178,102,733
20060103,1701,91,2038,117,100,733
20060104,1533,3,1825,-16,98,733
20060105,1528,-2,1840,-1,101,733
20060106,1528,-2,1853,12,107,733
20060108,1525,-5,1830,-11,93,733
20060109,,,,,,733
20060110,1656,86,2013,92,99,733
20060111,1608,38,2045,124,126,733
20060112,1528,-2,1831,-10,107,733
20060113,1812,162,2242,241,157,733
20060115,1527,-3,1854,13,104,733
20060116,1528,-2,1834,-7,104,733
20060117,1526,-4,1815,-26,91,733
20060118,1641,71,2016,95,94,733
20060119,1523,-7,1857,16,98,733
20060120,1531,1,1918,37,101,733
20060122,1527,-3,1827,-14,87,733
20060123,1528,-2,1848,7,98,733
20060124,1527,-3,1822,-19,90,733
20060125,1553,23,1929,48,96,733
20060126,1529,-1,1856,15,110,733
20060127,1528,-2,1843,2,113,733
20060129,1551,21,1950,69,107,733
20060130,1552,22,1916,35,98,733
20060131,1630,60,2007,86,103,733
20060101,2111,-4,2236,-6,127,733
20060102,2354,159,0114,152,105,733
20060103,2349,154,0102,140,108,733
20060104,2116,1,2224,-18,113,733
20060105,2108,-7,2212,-30,110,733
20060106,2113,-2,2220,-22,112,733
20060108,2105,-10,2235,-7,125,733
20060109,2107,-8,2236,-6,124,733
20060110,2103,-12,2229,-13,118,733
20060111,2204,49,2335,53,119,733
20060112,2133,18,2242,0,110,733
20060113,0120,245,0223,221,102,733
20060115,2226,71,2349,67,114,733
20060116,2107,-8,2224,-18,120,733
20060117,2115,0,2234,-8,114,733
20060118,2229,74,2351,69,122,733
20060119,2141,26,2254,12,120,733
20060120,,,,,,733
20060122,2109,-6,2231,-11,123,733
20060123,2120,5,2302,20,118,733
20060124,2108,-7,2216,-26,112,733
20060125,2120,5,2238,-4,107,733
20060126,2109,-6,2222,-20,112,733
20060127,2109,-6,2225,-17,113,733
20060129,2219,64,2332,50,115,733
20060130,2107,-8,2228,-14,111,733
20060131,2156,41,2326,44,121,733
20060101,1036,-1,1353,-7,118,888
20060102,1330,173,1653,173,121,888
20060103,1100,23,1435,35,105,888
20060104,1132,55,1446,46,115,888
20060105,1033,-4,1356,-4,122,888
20060106,1035,-2,1402,2,126,888
20060108,1037,0,1342,-18,104,888
20060109,1036,-1,1351,-9,115,888
20060110,1034,-3,1356,-4,122,888
20060111,1200,83,1512,72,113,888
20060112,1036,-1,1357,-3,117,888
20060113,1034,-3,1547,107,122,888
20060115,1034,-3,1345,-15,105,888
20060116,1037,0,1408,8,112,888
20060117,1128,51,1447,47,124,888
20060118,1035,-2,1343,-17,109,888
20060119,1036,-1,1410,10,103,888
20060120,1038,1,1406,6,105,888
20060122,1032,-5,1335,-25,104,888
20060123,1038,1,1352,-8,116,888
20060124,1034,-3,1353,-7,121,888
20060125,1032,-5,1405,5,112,888
20060126,1032,-5,1403,3,122,888
20060127,1037,0,1413,13,116,888
20060129,1031,-6,1355,-5,117,888
20060130,1034,-3,1400,0,130,888
20060131,1035,-2,1344,-16,106,888
20060101,1458,-2,1746,-25,94,733
20060102,1748,168,2115,184,116,733
20060103,,,,,,733
20060104,1541,41,1836,25,100,733
20060105,1457,-3,1754,-17,102,733
20060106,1457,-3,1758,-13,107,733
20060107,1456,-4,1745,-26,97,733
20060108,1454,-6,1756,-15,91,733
20060109,1455,-5,1755,-16,105,733
20060110,1455,-5,1752,-19,99,733
20060111,1547,47,1911,60,104,733
20060112,1455,-5,1816,5,114,733
20060113,1823,203,2232,261,156,733
20060114,1455,-5,1754,-17,101,733
20060115,1455,-5,1759,-12,96,733
20060116,1500,0,1756,-15,98,733
20060117,1526,26,1824,13,94,733
20060118,1628,88,2007,116,97,733
20060119,1453,-7,1809,-2,102,733
20060120,1517,17,1820,9,105,733
20060121,1452,-8,1743,-28,96,733
20060122,1456,-4,1740,-31,87,733
20060123,1457,-3,1754,-17,93,733
20060124,1533,33,1826,15,95,733
20060125,1524,24,1849,38,102,733
20060126,1456,-4,1825,14,111,733
20060127,1458,-2,1814,3,107,733
20060128,1458,-2,1804,-7,89,733
20060129,1517,17,1910,59,102,733
20060130,1500,0,1846,35,97,733
20060131,1544,44,1905,54,101,733
20060101,1354,-6,1708,2,97,733
20060102,1402,2,1709,3,103,733
20060103,1518,78,1907,121,102,733
20060104,1358,-2,1643,-23,88,733
20060105,1356,-4,1656,-10,104,733
20060106,1355,-5,1707,1,112,733
20060107,1418,18,1712,6,99,733
20060108,1400,0,1654,-12,98,733
20060109,1354,-6,1658,-8,103,733
20060110,1356,-4,1710,4,102,733
20060111,1419,19,1733,27,118,733
20060112,1359,-1,1704,-2,110,733
20060113,1646,166,2003,177,115,733
20060114,1403,3,1711,5,102,733
20060115,1400,0,1727,21,102,733
20060116,1404,4,1712,6,97,733
20060117,1355,-5,1651,-15,90,733
20060118,1527,87,1847,101,106,733
20060119,1358,-2,1726,20,97,733
20060120,1522,82,1837,91,114,733
20060121,1406,6,1703,-3,95,733
20060122,1400,0,1701,-5,98,733
20060123,1358,-2,1710,4,100,733
20060124,1414,14,1704,-2,93,733
20060125,1357,-3,1729,23,100,733
20060126,1356,-4,1721,15,103,733
20060127,1400,0,1718,12,112,733
20060128,1354,-6,1652,-14,95,733
20060129,1417,17,1732,26,107,733
20060130,1359,-1,1718,12,103,733
20060131,1430,30,1739,33,102,733
20060101,2021,2,2211,-39,89,946
20060107,2036,17,2306,16,129,946
20060108,2031,12,2253,3,122,946
20060114,2137,78,0005,75,130,946
20060115,2019,0,2301,11,139,946
20060121,2014,-5,2240,-10,120,946
20060122,2214,115,0040,110,123,946
20060128,2030,11,2310,20,126,946
20060129,2026,7,2243,-7,116,946
20060101,0637,-5,1202,-13,186,1515
20060102,0704,22,1221,6,184,1515
20060103,0639,-3,1212,-3,172,1515
20060104,0641,-1,1159,-16,180,1515
20060105,0635,-7,1217,2,201,1515
20060106,0638,-4,1225,10,207,1515
20060107,0640,-2,1214,-1,178,1515
20060108,0639,-3,1145,-30,169,1515
20060109,0640,-2,1211,-4,189,1515
20060110,0639,-3,1214,-1,196,1515
20060111,0654,12,1247,32,191,1515
20060112,0637,-5,1206,-9,191,1515
20060113,0638,-4,1314,59,197,1515
20060114,0641,-1,1203,-12,183,1515
20060115,0637,-5,1154,-21,173,1515
20060116,0638,-4,1207,-8,184,1515
20060117,0639,-3,1226,11,199,1515
20060118,0638,-4,1156,-19,179,1515
20060119,0638,-4,1204,-11,174,1515
20060120,0641,-1,1158,-17,178,1515
20060121,0640,-2,1204,-11,176,1515
20060122,0635,-7,1155,-20,183,1515
20060123,0641,-1,1229,14,201,1515
20060124,0634,-8,1212,-3,196,1515
20060125,0640,-2,1212,-3,198,1515
20060126,0640,-2,1208,-7,190,1515
20060127,0642,0,1206,-9,181,1515
20060128,0640,-2,1215,0,196,1515
20060129,0640,-2,1201,-14,185,1515
20060130,0635,-7,1210,-5,198,1515
20060131,0637,-5,1203,-12,174,1515
20060101,1259,-1,1558,-2,93,733
20060102,1325,25,1627,27,95,733
20060103,1445,105,1746,106,97,733
20060104,1255,-5,1538,-22,86,733
20060105,1255,-5,1551,-9,98,733
20060106,1301,1,1552,-8,96,733
20060107,1300,0,1548,-12,96,733
20060108,1300,0,1554,-6,89,733
20060109,1256,-4,1540,-20,91,733
20060110,1259,-1,1554,-6,98,733
20060111,1327,27,1645,45,117,733
20060112,1300,0,1601,1,103,733
20060113,1455,115,1808,128,110,733
20060114,1253,-7,1558,-2,105,733
20060115,1256,-4,1617,17,90,733
20060116,1258,-2,1554,-6,94,733
20060117,1326,26,1628,28,99,733
20060118,,,,,,733
20060119,1251,-9,1642,42,98,733
20060120,1259,-1,1553,-7,97,733
20060121,1313,13,1556,-4,91,733
20060122,1256,-4,1551,-9,92,733
20060123,1309,9,1558,-2,89,733
20060124,1349,49,1644,44,93,733
20060125,1300,0,1600,0,102,733
20060126,1253,-7,1619,19,106,733
20060127,1302,2,1608,8,103,733
20060128,1303,3,1558,-2,89,733
20060129,1259,-1,1606,6,113,733
20060130,1304,4,1601,1,101,733
20060131,,,,,,733
20060101,1021,-2,1124,6,156,1055
20060102,1121,58,1243,85,157,1055
20060103,1018,-5,1124,6,154,1055
20060104,1035,12,1128,10,152,1055
20060105,1048,25,1140,22,145,1055
20060106,1029,6,1118,0,146,1055
20060107,1019,-4,1105,-13,145,1055
20060108,1031,8,1121,3,149,1055
20060109,1030,7,1127,9,152,1055
20060110,1025,2,1125,7,147,1055
20060111,1026,3,1107,-11,139,1055
20060112,1043,20,1144,26,144,1055
20060113,1022,-1,1111,-7,148,1055
20060114,1020,-3,1108,-10,152,1055
20060115,1018,-5,1119,1,157,1055
20060116,1023,0,1123,5,153,1055
